track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5R7l05dglCrUX0qjZ1Eec1,Cyril Kamer,Cinderella,Cinderella,77,193124,TRUE,0.793,0.694,5,-5.731,0,0.0426,0.13,0,0.0836,0.484,127.971,4,latino
59tskctgqUmjCWAwhzYAFm,Sabrina Carpenter,Singular Act II,Looking at Me,73,181120,FALSE,0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-6,0.0542,0.516,105.99,4,dance
7d7aPD2oxuzjhOZnu4Dj23,Natti Natasha;Daddy Yankee;Wisin & Yandel,Mayor Que Usted,Mayor Que Usted,81,233519,FALSE,0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-5,0.464,0.771,184.08,4,latino
4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,FALSE,0.385,0.783,9,-2.533,1,0.233,2.69e-4,0.47,0.108,0.902,176.701,4,punk-rock
2ksOAxtIxY8yElEWw8RhgK,Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna,China,China,76,301714,FALSE,0.786,0.808,7,-3.702,1,0.0882,0.0846,2.89e-4,0.0822,0.609,105.027,4,latino
1HsSIPLTQT354yJcQGfEY3,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Good Boy Gone Bad,78,191038,FALSE,0.475,0.695,1,-5.919,1,0.102,0.0159,0,0.125,0.552,100.009,4,k-pop
3ujiq7yK4Uan5z4876fHLK,DJ Robin;Schürze,Layla,Layla,74,185437,FALSE,0.442,0.922,5,-2.918,0,0.0695,0.00134,0,0.432,0.388,140.082,4,party
09IStsImFySgyp0pIQdqAc,Zedd;Maren Morris;Grey,The Middle,The Middle,80,184732,FALSE,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4,dance
7oN0Wo7sCVvXPdpxoio3JM,Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),Kali Kali Zulfon Ke (Lo-Fi),76,77142,FALSE,0.464,0.491,7,-7.039,1,0.0392,0.837,1.39e-6,0.111,0.106,76.739,3,pop
3NfxSdJnVdon1axzloJgba,Aretha Franklin,Aretha Now,I Say a Little Prayer,75,216773,FALSE,0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,4,blues
6qc34bnVOyqGDPni8H5W0U,Lonestar,Lonely Grill,Amazed,71,240866,FALSE,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,4,country
2pUpNOgJBIBCcjyQZQ00qU,Passenger,All the Little Lights (Deluxe),Let Her Go,75,252733,FALSE,0.445,0.541,7,-7.36,1,0.0736,0.359,0,0.109,0.217,76.289,4,folk
3gVhsZtseYtY1fMuyYq06F,Rammstein,Mutter,Sonne,74,272440,FALSE,0.51,0.917,4,-4.806,0,0.0854,0.0054,1.33e-4,0.396,0.313,75.098,4,alt-rock
6ZYxNjuAU9Vy3VtF6W1dtE,Shubh,We Rollin,We Rollin,79,199205,TRUE,0.82,0.504,4,-9.113,0,0.141,0.261,7e-6,0.104,0.275,85.016,4,hip-hop
0cBPuDA3xUjR4Vh9o7CKy8,Edward Sharpe & The Magnetic Zeros,Up From Below,Home,73,306320,FALSE,0.541,0.591,2,-6.688,1,0.0336,0.289,4.31e-4,0.124,0.116,111.676,4,folk
5T8EDUDqKcs6OSOwEsfqG7,Queen,Jazz (2011 Remaster),Don't Stop Me Now - Remastered 2011,82,209413,FALSE,0.559,0.868,5,-5.276,1,0.17,0.0475,1.76e-4,0.776,0.609,156.295,4,rock
7y9iMe8SOB6z3NoHE2OfXl,Halsey,hopeless fountain kingdom (Deluxe),Bad At Love,74,181279,FALSE,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,4,electro
5QvW5lK6mkfTegpAK9JOO7,Fivio Foreign;The Kid LAROI,Paris to Tokyo,Paris to Tokyo,71,130897,TRUE,0.642,0.787,5,-6.389,0,0.17,0.0185,0,0.288,0.406,146.733,4,r-n-b
3UhmuWcFaLS3AO3kI9ynQ2,AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr,Insane,Insane,77,206060,FALSE,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-5,0.0975,0.304,98.967,4,hip-hop
2LMkwUfqC6S6s6qDVlEuzV,Frank Ocean,Blonde,White Ferrari,79,248807,FALSE,0.501,0.0958,0,-15.605,1,0.0433,0.77,0,0.298,0.204,108.741,4,soul
4QhWbupniDd44EDtnh2bFJ,Frank Ocean,channel ORANGE,Pyramids,73,592920,TRUE,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-5,0.791,0.15,107.989,4,soul
16Of7eeW44kt0a1M0nitHM,Cobra Starship;Sabi,Night Shades,You Make Me Feel... (feat. Sabi),71,215693,FALSE,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-6,0.0385,0.748,131.959,4,punk
5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75,151893,FALSE,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4,alt-rock
4IsO1J5LSrVwkQOIEdZ417,Nicky Jam,Sin Novia,Sin Novia,75,188411,FALSE,0.747,0.752,11,-5.324,1,0.0417,0.116,0,0.128,0.512,106.97,4,latino
2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Nevermind (Remastered),Come As You Are,79,218920,FALSE,0.5,0.824,4,-5.846,0,0.0388,1.6e-4,0.00161,0.0916,0.539,120.125,4,alt-rock
7omxuGYsym1n2RlVf86OF9,The 1975,Being Funny In A Foreign Language,The 1975,71,250900,FALSE,0.542,0.433,9,-10.47,1,0.0305,0.897,0.173,0.101,0.495,140.939,4,alt-rock
4laAKIq9ZxBCwf99rauPYb,Becky Hill;David Guetta,Remember,Remember,78,160766,FALSE,0.612,0.862,8,-2.903,1,0.037,0.041,0,0.0907,0.354,123.849,4,edm
1UBQ5GK8JaQjm5VbkBZY66,ZZ Top,Eliminator,Sharp Dressed Man - 2008 Remaster,73,258026,FALSE,0.601,0.859,5,-5.263,1,0.0276,3.59e-4,0.00124,0.0871,0.446,125.145,4,blues
4J7CKHCF3mdL4diUsmW8lq,Calvin Harris;Alesso;Hurts,Motion,Under Control (feat. Hurts),73,184280,FALSE,0.544,0.915,8,-3.405,1,0.0841,0.129,9.14e-4,0.115,0.51,126.094,4,house
22mek4IiqubGD9ctzxc69s,Calvin Harris;Disciples,How Deep is Your Love (feat. Disciples),How Deep is Your Love (feat. Disciples),77,212640,FALSE,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4,electro
2JuasWPUodaUxf5nwNpciQ,Alice In Chains,Jar Of Flies,Nutshell,71,259200,FALSE,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3,alt-rock
5rgy6ghBq1eRApCkeUdJXf,fun.;Janelle Monáe,Some Nights,We Are Young (feat. Janelle Monáe),77,250626,FALSE,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-5,0.0849,0.735,184.086,4,rock
1zi7xx7UVEFkmKfv06H8x0,Drake;Wizkid;Kyla,Views,One Dance,85,173986,FALSE,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4,hip-hop
6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,Positions,34+35,81,173710,TRUE,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4,dance
2AY1UAimvTqjJC8vDJsOyy,Becky G;Bad Bunny,MALA SANTA,Mayores,72,203186,FALSE,0.745,0.836,5,-4.336,0,0.0444,0.145,0.00314,0.116,0.874,96.993,4,reggae
6o39Ln9118FKTMbM4BvcEy,Bring Me The Horizon,That's The Spirit,Drown,72,222093,FALSE,0.405,0.94,1,-3.103,0,0.0844,1.02e-4,2.79e-5,0.719,0.24,143.126,4,metal
1sUdq3kWa9dJXHu3eYOUll,Andrew Gold,Halloween Howls: Fun & Scary Music (Deluxe Edition),"Spooky, Scary Skeletons - Undead Tombstone Remix",71,125624,FALSE,0.772,0.788,9,-5.414,0,0.0619,0.0027,5.83e-4,0.353,0.574,127.91,4,power-pop
0HAqq2GcQKyi3s87GuN7jU,Clairo,Sling,Amoeba,74,228922,FALSE,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4,indie-pop
608xszaAxVh4m7NcKJiAbF,Eagles,One of These Nights (2013 Remaster),One of These Nights - 2013 Remaster,71,291685,FALSE,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,4,singer-songwriter
34xGLuxM0rkxhCVyMSqwJO,Milky Chance,Sadnecessary,Stolen Dance,80,313684,FALSE,0.884,0.581,11,-8.813,1,0.0378,0.427,2.06e-4,0.0759,0.728,114.016,4,german
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Origins (Deluxe),Bad Liar,81,260773,FALSE,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,4,rock
3kcKlOkQQEPVwxwljbGJ5p,Topic;A7S,Kernkraft 400 (A Better Day),Kernkraft 400 (A Better Day),80,165800,FALSE,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-5,0.309,0.4,125.975,4,edm
3odrUVQ9tvRpkC9II2oWzx,Ellie Goulding,"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)","Still Falling For You - From ""Bridget Jones's Baby""",73,240867,FALSE,0.473,0.518,1,-8.1,1,0.0405,0.553,1.26e-6,0.111,0.18,96.129,4,electro
32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson;Bruno Mars,Uptown Special,Uptown Funk (feat. Bruno Mars),83,269666,TRUE,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-5,0.0344,0.928,114.988,4,dance
3J8EOeKLTLXORtWPpOU5bE,Lil Tjay;6LACK,Destined 2 Win,Calling My Phone,81,205458,TRUE,0.907,0.393,4,-7.636,0,0.053900000000000003,0.451,1.35e-6,0.135,0.202,104.949,4,r-n-b
5q2JbCNi4FcnglgPfxcV65,Anuel AA;Daddy Yankee;Zion & Lennox;Farruko;Wisin,Sola (Remix),Sola (Remix),78,307910,FALSE,0.639,0.869,11,-4.024,1,0.147,0.27,0,0.0802,0.767,169.801,4,latino
6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Facelift,Man in the Box,75,285200,TRUE,0.355,0.791,8,-7.565,1,0.0453,4.5e-4,0,0.0969,0.758,106.392,4,alt-rock
4wzjNqjKAKDU82e8uMhzmr,The Red Jumpsuit Apparatus,Don't You Fake It,Face Down,76,192000,FALSE,0.545,0.932,7,-2.189,0,0.0399,6.65e-4,0,0.127,0.464,92.956,4,punk-rock
1GcVa4jFySlun4jLSuMhiq,The Rolling Stones,Goats Head Soup (Remastered 2009),Angie,72,272000,FALSE,0.429,0.554,9,-6.128,0,0.0291,0.67,1.52e-4,0.105,0.407,136.302,4,british
4OwhwvKESFtuu06dTgct7i,Marc Seguí;Rauw Alejandro;Pol Granch,Tiroteo (Remix),Tiroteo - Remix,81,321555,FALSE,0.75,0.522,9,-7.018,1,0.0293,0.282,0,0.0743,0.601,110.427,4,spanish
1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Buffalo Springfield,For What It's Worth,78,153693,FALSE,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,blues
0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born In The U.S.A.,Born in the U.S.A.,74,278680,FALSE,0.398,0.952,4,-6.042,1,0.061,3.73e-4,7.75e-5,0.1,0.584,122.093,4,singer-songwriter
1x5sYLZiu9r5E43kMlt9f8,Clean Bandit;Zara Larsson,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),75,212459,FALSE,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-5,0.138,0.457,122.863,4,dance
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay;Justin Bieber,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",78,167693,FALSE,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,4,country
2Gy7qnDwt8Z3MNxqat4CsK,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),Wouldn't It Be Nice - Remastered 2000 / Stereo Mix,72,153205,FALSE,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-6,0.129,0.72,124.511,4,psych-rock
1Lim1Py7xBgbAkAys3AGAG,Major Lazer;MØ;DJ Snake,Peace Is The Mission (Extended),Lean On,73,176561,FALSE,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,dance
1cKHdTo9u0ZymJdPGSh6nq,The Weeknd;Gesaffelstein,"My Dear Melancholy,",I Was Never There,90,241066,FALSE,0.323,0.737,10,-4.008,1,0.0338,0.142,1.62e-4,0.163,0.155,113.26,4,pop
37YoRLUu1qId0ewavgvnkG,LE SSERAFIM,FEARLESS,Blue Flame,75,201894,FALSE,0.781,0.725,4,-3.571,0,0.0452,0.0281,0,0.0761,0.765,112.045,4,k-pop
0z1b34WikhOH9ZxU8QDWcv,The Wallflowers,Bringing Down The Horse,One Headlight,73,312626,FALSE,0.701,0.539,2,-8.968,1,0.0277,6.55e-4,0.005,0.0589,0.752,107.531,4,grunge
1KIJclzEbNhSVw8tiHPWwE,Vacations,Vibes,Young,83,189160,FALSE,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4,indie
2hhFpD32iXUd4GaCu6T4wn,Jon Lajoie,You Want Some of This?,Everyday Normal Guy 2,75,195693,TRUE,0.823,0.731,3,-4.273,1,0.307,0.42,0,0.306,0.876,90.302,4,comedy
2CGhzWArXQZG86V1Ztv4Q2,Ozuna,OzuTochi,Mañana,73,192320,FALSE,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,latin
4C6Uex2ILwJi9sZXRdmqXp,Nicki Minaj,Super Freaky Girl,Super Freaky Girl,92,170977,TRUE,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-5,0.309,0.912,133.01,4,dance
6KHsTu4Ht4XYiWcZOOdwbW,Fresh,Chop (Nouvelle École),Chop (Nouvelle École),76,195560,TRUE,0.745,0.801,3,-6.545,0,0.724,0.439,1.13e-6,0.519,0.486,143.011,4,french
5QDLhrAOJJdNAmCTJ8xMyW,BTS,BE,Dynamite,85,199053,FALSE,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4,k-pop
7Ewz6bJ97vUqk5HdkvguFQ,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Heaven,77,243360,FALSE,0.382,0.589,9,-7.315,0,0.0267,0.0465,0,0.122,0.335,140.059,4,rock
2dXsILW8gzkosqleHAvl0v,Metallica,Ride The Lightning (Remastered),For Whom The Bell Tolls - Remastered,73,309973,FALSE,0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,4,hard-rock
3IAfUEeaXRX9s9UdKOJrFI,Anitta,Envolver,Envolver,84,193805,FALSE,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4,funk
3kdlVcMVsSkbsUy8eQcBjI,Ark Patrol;Veronika Redd,Let Go,Let Go,71,248056,FALSE,0.47,0.436,0,-10.228,1,0.0351,0.67,0.263,0.294,0.0389,81.972,3,soul
71wFwRo8xGc4lrcyKwsvba,Bad Bunny;Tainy,Un Verano Sin Ti,Callaita,81,250533,FALSE,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-6,0.25,0.246,176.086,4,latino
2H3wWrnO758y0fPH7Ilerg,XXXTENTACION,17,Depression & Obsession,71,144733,TRUE,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,4,emo
6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,If I Can't Have You,73,190800,FALSE,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,4,dance
63irPUP3xB74fHdw1Aw9zR,Stray Kids,ODDINARY,MANIAC,80,182757,FALSE,0.581,0.8,1,-2.613,1,0.411,0.154,0,0.0697,0.709,119.872,5,k-pop
39lSeqnyjZJejRuaREfyLL,Duran Duran,Rio (Collector's Edition),Hungry Like the Wolf - 2009 Remaster,73,220626,FALSE,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-6,0.299,0.685,127.568,4,synth-pop
34TQk2yqzMX6X3AAAOeUvT,BLACKPINK,BORN PINK,Shut Down,73,175889,FALSE,0.813,0.657,0,-6.447,1,0.0372,0.00269,0,0.183,0.651,110.053,3,k-pop
16DhvbuyvJob4Q9GHNYu2n,Puddle Of Mudd,Come Clean,She Hates Me,72,216760,TRUE,0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,4,grunge
4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,79,336000,FALSE,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,hard-rock
0RGpd5zCowfEItCUF7Itpr,Farruko,Nazareno,Nazareno,75,223173,TRUE,0.658,0.725,7,-4.604,0,0.0321,0.0292,1.07e-4,0.163,0.368,128.117,4,latino
0qdQUeKVyevrbKhAo0ibxS,George Harrison,All Things Must Pass (Remastered 2014),My Sweet Lord - Remastered 2014,75,281226,FALSE,0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.919,4,folk
6fNhZRFEkBfgW39W3wKARJ,Bastille,Bad Blood,Pompeii,76,214147,FALSE,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4,rock
2IzV2SPZQLadtA46ni3ICq,Zion & Lennox;Maria Becerra,Berlin,Berlin,81,246061,FALSE,0.796,0.766,1,-4.237,1,0.0422,0.18,1.53e-6,0.164,0.846,121.008,4,latino
1wHZx0LgzFHyeIZkUydNXq,Travis Scott,Rodeo (Expanded Edition),Antidote,74,262693,TRUE,0.713,0.526,1,-5.046,1,0.032,0.00767,1.48e-4,0.124,0.131,131.05,4,house
6qZyM6JV8ohLC4S2EL5sFh,Sachet Tandon;Nikhita Gandhi;Madhubanti Bagchi;Sachin-Jigar,Shiddat,Barbaadiyan,71,230185,FALSE,0.758,0.57,6,-8.645,0,0.0462,0.00374,2.47e-6,0.184,0.567,126.966,4,pop
4MXhiYIRDMGAuvZc5IFTwC,Travis Scott,ASTROWORLD,ASTROTHUNDER,74,142969,TRUE,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-5,0.111,0.286,151.901,4,house
2Foc5Q5nqNiosCNqttzHof,Daft Punk;Pharrell Williams;Nile Rodgers,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,82,248413,FALSE,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-6,0.101,0.862,116.047,4,electro
2374M0fQpWi3dLnB54qaLX,TOTO,Toto IV,Africa,83,295893,FALSE,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-5,0.0481,0.732,92.718,4,rock
5aucVLKiumD89mxVCB4zvS,Crush;j-hope,Rush Hour,Rush Hour (Feat. j-hope of BTS),83,177302,FALSE,0.738,0.714,0,-5.235,1,0.249,0.157,0,0.31,0.74,95.035,4,k-pop
0wHFktze2PHC5jDt3B17DC,Jack Harlow,Come Home The Kids Miss You,First Class,79,173947,TRUE,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-6,0.111,0.332,107.005,4,k-pop
10oKSzRcwbZsog2uq2gb4b,Kx5;deadmau5;Kaskade;Hayla,Escape (feat. Hayla),Escape (feat. Hayla),73,240445,FALSE,0.66,0.799,9,-6.934,0,0.0719,0.179,3.64e-4,0.701,0.148,126.08,4,edm
1Yk0cQdMLx5RzzFTYwmuld,Adele,25,Hello,74,295502,FALSE,0.578,0.43,5,-6.134,0,0.0305,0.33,0,0.0854,0.288,78.991,4,british
4MzXwWMhyBbmu6hOcLVD49,Bad Bunny;Jhay Cortez,EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,80,205090,TRUE,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-5,0.113,0.145,109.928,4,latin
6G699QfN1BWYWXfiblH51F,Tanishk Bagchi;Zahrah S Khan;Dev Negi,"Kusu Kusu (From ""Satyameva Jayate 2"")","Kusu Kusu (From ""Satyameva Jayate 2"")",71,195616,FALSE,0.742,0.911,8,-2.812,1,0.0572,0.0137,8.1e-4,0.0593,0.78,101,4,pop
7DEKa5Z7Cl8s3Y7imb88OM,BTS;Steve Aoki,Love Yourself 轉 'Tear',The Truth Untold (feat. Steve Aoki),71,242292,FALSE,0.571,0.422,1,-7.561,0,0.0422,0.374,0,0.127,0.169,113.016,4,k-pop
5t9KYe0Fhd5cW6UYT4qP8f,The Beach Boys,Smiley Smile (Remastered),Good Vibrations - Remastered 2001,71,219026,FALSE,0.396,0.473,10,-7.67,0,0.0345,0.326,1.24e-4,0.109,0.385,133.449,4,psych-rock
1Ud6moTC0KyXMq1Oxfien0,The Rolling Stones,Beggars Banquet (50th Anniversary Edition),Sympathy For The Devil - 50th Anniversary Edition,74,378146,FALSE,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,4,british
01Rc6yXYtujAnMaR1NME11,sagun;Shiloh Dynasty,I'll Keep You Safe,I'll Keep You Safe,71,185875,FALSE,0.752,0.0625,7,-24.694,1,0.0557,0.945,0.819,0.178,0.462,114.982,4,chill
6Vjk8MNXpQpi0F4BefdTyq,Led Zeppelin,Physical Graffiti (Deluxe Edition),Kashmir - Remaster,71,517125,FALSE,0.483,0.615,2,-8.538,1,0.0497,0.452,4.14e-4,0.0512,0.594,80.576,3,hard-rock
0I1eFRytp4XRhLCjT6tZm7,Roar,I Can't Handle Change,I Can't Handle Change,80,198213,FALSE,0.247,0.438,5,-8.478,1,0.0358,0.0447,8.67e-4,0.111,0.39,185.711,3,indie-pop
2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,In My Mind,In My Mind,73,162794,FALSE,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,indie-pop
39shmbIHICJ2Wxnk1fPSdz,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,80,188986,FALSE,0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,4,punk-rock
4ZHGRFGwjnEIXHG2FhcDPv,Cody Fry,Flying,I Hear a Symphony,76,185176,FALSE,0.197,0.247,3,-8.542,1,0.0306,0.934,0.0163,0.111,0.407,75.787,3,indie
5gB2IrxOCX2j9bMnHKP38i,Rascal Flatts,Cars (Original Motion Picture Soundtrack),Life is a Highway,73,275640,FALSE,0.562,0.934,5,-5.562,1,0.0607,0.00211,0,0.199,0.558,103.042,4,country
44ONERBHALxftQNWq6dmyd,Ariana Grande;Nicki Minaj,Dangerous Woman,Side To Side,76,226160,TRUE,0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,4,dance
4aOOExMBUyxKnEYb39SrTg,XXXTENTACION,Riot,Riot,75,78680,TRUE,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,4,emo
1smFN2CLqGROu0J0UyvDfL,Pritam;Arijit Singh,Love Aaj Kal (Original Motion Picture Soundtrack),Shayad,74,247941,FALSE,0.483,0.468,8,-7.642,1,0.0341,0.784,0,0.152,0.319,135.875,4,indian
0WQiDwKJclirSYG9v5tayI,The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,80,244586,FALSE,0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,4,punk-rock
6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,Wish You Were Here,Wish You Were Here,77,334743,FALSE,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,psych-rock
7aQjPecQdIuNd1sz3KCDhD,The Cardigans,First Band On The Moon (Remastered),Lovefool,74,193953,FALSE,0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,4,swedish
0GQngE2rOYvlKwEQjTAsP8,Pritam;Sreeram;Shilpa Rao,Yeh Jawaani Hai Deewani,Subhanallah,72,249707,FALSE,0.302,0.493,9,-5.038,1,0.0451,0.455,0,0.134,0.457,88.904,4,indian
10M2Ex445zw585Ducldzkw,Brett Young,Brett Young,In Case You Didn't Know,75,224853,FALSE,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,4,country
476V2d6iA2tWXgQboKmTtA,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Father And Son,74,221120,FALSE,0.495,0.326,7,-12.29,1,0.0365,0.541,8.85e-5,0.0996,0.371,136.243,4,british
5xrtzzzikpG3BLbo4q1Yul,IU,IU 5th Album 'LILAC',LILAC,73,214253,FALSE,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-6,0.213,0.75,114.942,4,k-pop
4gHnSNHs8RyVukKoWdS99f,Nirvana,Nevermind (Remastered),Something In The Way,76,232146,FALSE,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,alt-rock
0MsrWnxQZxPAcov7c74sSo,Green Day,American Idiot,Holiday / Boulevard of Broken Dreams,72,493400,TRUE,0.29,0.827,8,-3.451,1,0.0362,6.59e-4,2.55e-6,0.301,0.45,167.086,4,punk
37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Slippery When Wet,Livin' On A Prayer,85,249293,FALSE,0.532,0.887,0,-3.757,1,0.0335,0.0778,2.14e-4,0.294,0.795,122.511,4,metal
6iW38RGqdDGOofmz2HeXLW,MEDUZA;Alok;Goodboys,Piece Of Your Heart (Alok Remix),Piece Of Your Heart - Alok Remix,75,166451,FALSE,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4,edm
6jGnykaS6TkWp15utXSAeI,Norah Jones,Come Away With Me (Super Deluxe Edition),Come Away With Me,74,198226,FALSE,0.436,0.141,0,-13.271,1,0.0308,0.902,2.81e-6,0.126,0.146,76.64,3,j-pop
3rb0tMq42WfggucPm0HHkA,MEDUZA;James Carter;Elley Duhé;FAST BOY,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),85,148629,FALSE,0.607,0.767,5,-6.069,0,0.0474,0.118,0,0.122,0.662,123.998,3,edm
0mBP9X2gPCuapvpZ7TGDk3,Charlie Puth;Jung Kook;BTS,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),92,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-5,0.0901,0.719,101.058,4,dance
7pKfPomDEeI4TPT6EOYjn9,John Lennon,Imagine,Imagine - Remastered 2010,77,187866,FALSE,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,rock
51Grh1RyUDcMBbpuyUIUHI,Liana Flores,recently,rises the moon,81,161929,FALSE,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3,indie-pop
0yCWDaAgOtg6TKlNCg9rwA,King,The Carnival,Tu Aake Dekhle,81,270000,FALSE,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,4,hip-hop
